,neuron ID,t,yvals,fname_root,turn label,tracestate,deriv
1561,SMDV,-1,1.5722858089678553,20220308-09-52-31,ventral,3.0,149.54987937944213
1562,SMDV,-2,1.5620663343168173,20220308-09-52-31,ventral,3.0,140.08783863672843
1563,SMDV,-3,1.363030387900854,20220308-09-52-31,ventral,3.0,54.82458463491943
1564,SMDV,-4,1.387973290937997,20220308-09-52-31,ventral,3.0,36.76403793308676
1565,SMDV,-5,1.4667209817450415,20220308-09-52-31,ventral,3.0,32.21467817333334
1566,SMDV,-6,1.3539702976607817,20220308-09-52-31,ventral,3.0,6.529261409203075
1567,SMDV,-7,1.3964882455183265,20220308-09-52-31,ventral,3.0,-0.6584012744877262
1568,SMDV,-8,1.3725403515986432,20220308-09-52-31,ventral,3.0,-0.9611276295072819
1569,SMDV,-9,1.390379154835477,20220308-09-52-31,ventral,3.0,-1.8333540036718265
1570,SMDV,-10,1.3666286543645032,20220308-09-52-31,ventral,3.0,-2.174007290197536
1571,SMDV,-11,1.4643320832794515,20220308-09-52-31,ventral,3.0,-10.994164194656872
1572,SMDV,-12,1.3766150188025794,20220308-09-52-31,ventral,3.0,-29.503794642629142
1573,SMDV,-13,1.3645033667828228,20220308-09-52-31,ventral,3.0,-32.3451048393133
1574,SMDV,-14,1.6018588478280764,20220308-09-52-31,ventral,3.0,-25.103476362914076
1575,SMDV,-15,1.4797154700105914,20220308-09-52-31,ventral,3.0,-65.91840762665383
1576,SMDV,-16,1.619438740588638,20220308-09-52-31,ventral,3.0,-79.96708950382315
1577,SMDV,-17,1.6264040997892877,20220308-09-52-31,ventral,2.0,-97.80916063460417
1578,SMDV,-18,1.847239623354128,20220308-09-52-31,ventral,2.0,-136.80513795519434
1579,SMDV,-19,2.029404447208832,20220308-09-52-31,ventral,2.0,-136.8546681828706
1580,SMDV,-20,2.244416796267497,20220308-09-52-31,ventral,2.0,-135.58246817126016
1581,SMDV,1,1.922519505233112,20220308-09-52-31,ventral,4.0,234.3160456721863
1582,SMDV,2,2.456561185530317,20220308-09-52-31,ventral,4.0,192.72090458469688
1583,SMDV,3,2.6712843753218665,20220308-09-52-31,ventral,4.0,78.99167394985554
1584,SMDV,4,2.4352962325688896,20220308-09-52-31,ventral,4.0,23.341313005168555
1585,SMDV,5,2.725059211203789,20220308-09-52-31,ventral,4.0,-0.2194012530699069
1586,SMDV,6,2.573634255997746,20220308-09-52-31,ventral,4.0,-12.989437448057181
1587,SMDV,7,2.493524218318276,20220308-09-52-31,ventral,4.0,-17.244561348031787
1588,SMDV,8,2.4644851116625306,20220308-09-52-31,ventral,4.0,-29.869261203116082
1589,SMDV,9,2.5391222530128243,20220308-09-52-31,ventral,1.0,-42.37789669095601
1590,SMDV,10,2.4897837587960345,20220308-09-52-31,ventral,1.0,-46.52602600174613
1591,SMDV,11,2.540032452184134,20220308-09-52-31,ventral,1.0,-49.12112790729996
1592,SMDV,12,2.5455331226214284,20220308-09-52-31,ventral,1.0,-105.15377483608086
1593,SMDV,13,2.296107877780088,20220308-09-52-31,ventral,2.0,-105.00713753195308
1594,SMDV,14,2.1247837865999792,20220308-09-52-31,ventral,2.0,-104.88820893212953
1595,SMDV,15,1.9205399091499027,20220308-09-52-31,ventral,2.0,-93.76565281540276
1596,SMDV,16,1.830835531642594,20220308-09-52-31,ventral,2.0,-93.60773463035844
1597,SMDV,17,1.7403863174884155,20220308-09-52-31,ventral,3.0,-87.60670608146245
1598,SMDV,18,1.630984094141989,20220308-09-52-31,ventral,3.0,-83.48375743464645
1599,SMDV,19,1.544503729796933,20220308-09-52-31,ventral,3.0,-78.5913609169405
1600,OLQV,0,0.3432312512179399,20220308-09-52-31,ventral,4.0,-11.80274984825449
1601,OLQV,-1,0.3520551465586309,20220308-09-52-31,ventral,3.0,-8.76013963025736
1602,OLQV,-2,0.3386270799543461,20220308-09-52-31,ventral,3.0,-6.564582600887999
1603,OLQV,-3,0.3638909746208139,20220308-09-52-31,ventral,3.0,3.517941858377162
1604,OLQV,-4,0.3789959184893924,20220308-09-52-31,ventral,3.0,3.7652075250306063
1605,OLQV,-5,0.3416729957164992,20220308-09-52-31,ventral,3.0,13.033211807453055
1606,OLQV,-6,0.3144259784713778,20220308-09-52-31,ventral,3.0,14.707195949941283
1607,OLQV,-7,0.2746272275427323,20220308-09-52-31,ventral,3.0,13.846475975291256
1608,OLQV,-8,0.2833951086130942,20220308-09-52-31,ventral,3.0,12.658382303544688
1609,OLQV,-9,0.2758645795413177,20220308-09-52-31,ventral,3.0,12.526784975688361
1610,OLQV,-10,0.2892339607675647,20220308-09-52-31,ventral,3.0,11.642047413449435
1611,OLQV,-11,0.2272266133672511,20220308-09-52-31,ventral,3.0,9.769349867593464
1612,OLQV,-12,0.2754776490568325,20220308-09-52-31,ventral,3.0,4.4576746089400485
1613,OLQV,-13,0.2932559492817984,20220308-09-52-31,ventral,2.0,4.463403120131807
1614,OLQV,-14,0.2298560277009994,20220308-09-52-31,ventral,2.0,7.927371953878353
1615,OLQV,-15,0.2105398769286732,20220308-09-52-31,ventral,2.0,8.5245612130912
1616,OLQV,-16,0.2409589665653496,20220308-09-52-31,ventral,2.0,5.968779630884055
1617,OLQV,-17,0.2595988755214315,20220308-09-52-31,ventral,1.0,3.790762755766652
1618,OLQV,-18,0.2152488660598959,20220308-09-52-31,ventral,1.0,-7.679182592323878
1619,OLQV,-19,0.2870433497239735,20220308-09-52-31,ventral,1.0,-14.918454649251869
1620,OLQV,-20,0.2654059222608406,20220308-09-52-31,ventral,1.0,-12.658155378610148
1621,OLQV,1,0.3413746691871454,20220308-09-52-31,ventral,4.0,-14.160708266843493
1622,OLQV,2,0.3450133389603148,20220308-09-52-31,ventral,4.0,-28.214384881180226
1623,OLQV,3,0.250506004587775,20220308-09-52-31,ventral,4.0,-11.200350110366273
1624,OLQV,4,0.2899325596937845,20220308-09-52-31,ventral,4.0,1.6793977785332541
1625,OLQV,5,0.25158254018374,20220308-09-52-31,ventral,4.0,-1.718439991251015
